id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,icmp,tcp,udp,dhcp,dns,http,irc,ssl,OTH,RSTO,RSTR,S0,S1,S3,SF,SHR
52210,6667,4.089666,75,243,0,9,567,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.03073,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.001496,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50056,6667,3.085242,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53976,6667,3.151205,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53194,6667,2.089049,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.090436,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.001495,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49536,6667,4.225587,75,243,0,9,567,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51302,53,5.005637,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
50636,6667,3.095993,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51380,6667,3.144709,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,63798,2.750184,0,0,0,3069,122760,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45407,443,2.056099,2241,5477,0,16,2901,13.0,6005.0,benign,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53662,6667,3.085491,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42035,53,5.004398,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
54536,6667,3.089745,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1788,53,0.032341,43,111,0,1,71,1.0,139.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
32969,53,0.012627,36,68,0,1,64,1.0,96.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
53712,6667,3.132221,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55808,6667,33.814746,62,269,0,8,494,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51714,6667,3.081242,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54228,6667,3.113735,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56044,6667,32.919965,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55944,6667,33.069072,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50300,6667,3.114722,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54270,6667,3.10475,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56689,443,0.011251,0,0,0,5,212,3.0,144.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49764,6667,4.043689,75,243,0,10,631,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53324,6667,4.119886,75,243,0,10,619,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49940,6667,4.078923,75,243,0,9,567,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55188,6667,32.326724,62,260,0,9,550,8.0,749.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57545,443,66.557389,4261,4865,0,17,4961,17.0,5553.0,benign,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
51914,6667,2.082045,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50702,6667,3.088746,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38515,80,0.03849,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51285,123,0.270107,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40983,53,0.000499,39,39,0,1,67,1.0,67.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50274,6667,3.090988,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55978,6667,32.849994,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49932,6667,3.088245,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51634,6667,3.109721,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52520,6667,1.120117,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56050,6667,36.10466,62,269,0,10,606,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.024733,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53236,6667,3.123953,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55706,6667,3.109223,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51202,6667,3.154452,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5353,5353,4.192472,876,0,0,6,1164,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
51156,6667,3.148706,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54340,6667,3.108991,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40668,80,0.241617,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49438,6667,3.082239,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49300,6667,3.110483,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58805,123,0.016969,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56936,6667,3.082483,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54566,6667,3.113474,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51862,6667,2.089558,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52768,6667,3.107236,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.002742,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
54820,6667,33.722809,62,269,0,8,494,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52342,6667,1.081634,75,243,0,8,499,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52422,6667,3.089493,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53392,6667,37.444163,62,269,0,9,554,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44260,53,0.012874,43,111,0,1,71,1.0,139.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
56866,6667,3.089499,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58739,80,0.297208,157,371,0,4,337,4.0,539.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
123,123,0.004983,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49758,6667,3.108973,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55514,6667,3.125963,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50704,6667,3.086751,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54874,6667,34.064032,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.001483,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55030,6667,3.130972,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51432,6667,3.095943,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.049462,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51404,6667,3.141209,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50490,6667,4.723553,75,243,0,9,567,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.001498,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
43636,53,0.013781,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
55448,6667,33.219372,62,269,0,9,546,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49142,6667,3.106482,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49464,6667,3.129466,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56410,6667,3.136486,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47364,123,0.269354,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
41208,80,3.118976,0,0,0,3,180,0.0,0.0,benign,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,67,59.195504,3000,0,0,10,3280,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
55982,6667,33.091606,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51814,6667,4.162124,75,234,0,10,619,7.0,606.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45698,80,120.115379,191,189440,0,139,7427,138.0,196624.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
123,123,0.115185,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51604,6667,2.082065,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35145,53,0.047963,34,311,0,1,62,1.0,339.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
53631,443,0.003497,0,0,0,4,172,2.0,92.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.014232,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50174,6667,1.104872,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52158,6667,3.081248,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5353,5353,17.250803,8452,0,0,32,9988,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
51526,6667,3.097499,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.095938,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36088,53,0.009247,37,442,0,1,65,1.0,470.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
49664,6667,1.104622,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.209626,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59051,53,5.139822,78,103,0,2,134,1.0,131.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
49386,6667,3.089758,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34920,443,8.910511,11065,4865,0,24,12069,19.0,6081.0,benign,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
123,123,0.08795,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52658,6667,2.077333,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42648,53,0.038729,34,297,0,1,62,1.0,325.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
52380,6667,1.10337,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54091,53,0.000499,37,100,0,1,65,1.0,128.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
52902,6667,3.096486,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44191,53,0.018503,46,62,0,1,74,1.0,90.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
59636,53,5.002145,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
50904,6667,4.147378,74,242,0,9,566,6.0,562.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.001741,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51476,6667,3.146444,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5353,5353,3.817188,1176,0,0,6,1344,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
54576,6667,3.102732,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56642,6667,3.095228,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.003492,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55930,53,0.0005,37,132,0,1,65,1.0,160.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50100,6667,2.130286,75,243,0,8,507,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45191,53,0.047968,34,297,0,1,62,1.0,325.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
40638,80,0.240306,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50001,53,0.011154,47,111,0,1,75,1.0,139.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
49874,6667,3.116726,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56006,6667,3.093719,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54552,6667,3.133196,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55028,6667,3.133966,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.092686,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55544,6667,3.149223,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49089,53,0.004751,37,442,0,1,65,1.0,470.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
54312,53,5.00564,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
55276,6667,3.089973,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53568,6667,35.115212,62,269,0,9,554,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53646,6667,3.082992,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52618,6667,3.103973,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55901,80,0.242884,135,238,0,4,315,4.0,406.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
55971,53,0.015621,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
54508,6667,3.138196,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56060,6667,3.151704,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51542,6667,3.15621,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53028,6667,1.082401,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49206,6667,2.140532,75,243,0,8,507,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51110,6667,3.124229,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50212,6667,1.119862,75,243,0,7,447,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68,67,59.359014,3000,0,0,10,3280,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
60810,53,0.013053,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
54012,6667,3.087254,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54428,6667,3.092969,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51018,6667,3.119473,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.031487,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
58263,53,5.003911,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
48211,443,64.591999,2708,5463,0,13,3248,11.0,5911.0,benign,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
123,123,0.042209,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56432,53,0.011371,36,68,0,1,64,1.0,96.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
11265,53,0.009634,32,48,0,1,60,1.0,76.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
21717,53,0.010973,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
52502,6667,2.123062,74,242,0,8,506,7.0,614.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55686,6667,32.95321,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42652,123,0.109682,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49604,6667,1.081881,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49036,6667,3.096735,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49410,6667,1.078172,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46059,53,0.03498,34,297,0,1,62,1.0,325.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
56704,6667,3.128465,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54474,6667,3.116209,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50810,6667,4.083176,75,243,0,9,567,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52180,6667,1.106644,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27787,53,0.01328,46,62,0,1,74,1.0,90.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
123,123,0.002743,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52192,6667,1.120102,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51104,6667,3.146219,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,67,58.60502,3000,0,0,10,3280,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
57953,443,0.120829,259,110,0,2,339,2.0,190.0,benign,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50526,6667,3.139695,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52664,6667,4.852994,75,243,0,9,567,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36285,80,0.021838,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52094,6667,1.084868,75,243,0,8,499,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55634,6667,3.14547,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54560,6667,3.12421,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50218,6667,1.880176,75,243,0,7,447,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45176,53,0.041282,43,111,0,1,71,1.0,139.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
40662,80,0.235871,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54912,6667,3.142207,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52860,6667,3.095999,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56156,6667,3.103215,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53374,6667,3.109729,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49808,6667,2.083065,75,243,0,9,559,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5353,5353,4.014302,225,0,0,3,309,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
50154,6667,3.095492,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57100,6667,32.839989,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49290,6667,3.097997,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60441,53,0.197378,41,124,0,1,69,1.0,152.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
52174,6667,2.542547,75,243,0,9,571,7.0,709.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
37599,53,0.003998,37,442,0,1,65,1.0,470.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
38620,123,0.114179,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56238,6667,3.091492,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57094,6667,32.999954,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53675,443,0.011493,0,0,0,5,212,3.0,144.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,67,58.226316,3000,0,0,10,3280,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.002498,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52908,6667,3.09023,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47284,53,0.000479,41,57,0,1,69,1.0,85.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
123,123,0.001484,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5353,5353,0.100977,283,0,0,2,379,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
68,67,58.959937,3000,0,0,10,3280,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
49176,6667,3.090257,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55240,6667,32.809759,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53502,6667,3.138703,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53350,6667,3.130467,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52452,6667,4.246087,75,243,0,9,567,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.007745,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59261,53,0.00375,37,442,0,1,65,1.0,470.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
